epoch,train_loss,eval_loss,eval_prec1,eval_prec5
0,6.920167446136475,6.907839275817871,0.1,0.494
1,5.600012234279087,6.910171452331543,0.102,0.502
2,4.587699277060373,6.934422751312256,0.1,0.498
3,4.257838181086949,7.009054308624267,0.1,0.5
4,4.080053261348179,7.111302195587158,0.1,0.5
5,4.010465894426618,7.203267177734375,0.1,0.5
6,3.8282470703125,7.247006590576172,0.1,0.5
7,3.884195123400007,7.271538206176758,0.1,0.5
8,3.7667695454188754,7.260409744873047,0.1,0.5
9,3.7454723630632674,7.255571744537353,0.1,0.5
10,3.6532141821725026,7.2528845175170895,0.1,0.504
11,3.699664388384138,7.277365924377442,0.1,0.52
12,3.612011092049735,7.29154837890625,0.1,0.5
13,3.626594168799264,7.307604394073486,0.1,0.504
14,3.5980464730943953,7.313273563537598,0.118,0.488
15,3.548245293753488,7.298716184387207,0.138,0.516
16,3.5885933467320035,7.254485676574707,0.156,0.604
17,3.5741984163011824,7.1067939579772945,0.274,1.3
18,3.4825570242745534,6.80535580947876,0.958,3.534000000228882
19,3.5094261510031566,6.419350231781006,2.425999999961853,7.367999998474121
20,3.466236046382359,5.967794660644532,4.958000001831055,13.465999996948241
21,3.459315197808402,5.5843400425720215,7.984000000915527,19.371999997558593
22,3.4644971915653775,5.038413071289063,12.870000005493164,28.42399999633789
23,3.4651030812944685,4.607209667205811,17.48200000152588,36.01799999389648
24,3.4069600105285645,4.161112805480957,22.554000006713867,44.16400001708984
25,3.3877998079572404,3.7048258213043215,28.491999998168946,52.411999998779294
26,3.3634067944117954,3.3305080573272705,33.9800000012207,59.163999982910155
27,3.3497937406812395,3.0648765575408934,38.16000000854492,63.57999996582031
28,3.418853759765625,2.8236961795806885,42.03799999633789,67.47199999267578
29,3.3771889209747314,2.661522412567139,44.63000000732422,70.04199993896485
30,3.3847685200827464,2.4920167920684815,47.443999990234374,72.41599995361328
31,3.3822509220668246,2.3663124214935305,49.359999981689455,74.03800001953125
32,3.354271820613316,2.2477151765441894,51.33199999511719,75.80600001708984
33,3.361638239451817,2.11864614692688,53.51799998413086,77.46199998046875
34,3.3684310913085938,2.0576752529144287,54.53199997680664,78.35799998535157
35,3.268888201032366,2.0062653257369996,55.442000002441404,79.09600000732422
36,3.3762715544019426,1.9620746304702759,56.2119999987793,79.71600000488282
37,3.358966554914202,1.9116449224090577,57.03199997314453,80.452
38,3.3330120699746266,1.8701219367980957,57.86799996582031,81.0
39,3.333789382662092,1.8508976370620727,58.14399996582031,81.30800001953125
40,3.2323464325496127,1.8339982376861572,58.41199999023438,81.45400001708984
41,3.284720012119838,1.7873493492507935,59.265999987792966,82.12200001464844
42,3.2464472906930104,1.7525822972488403,60.01199998779297,82.58999999267579
43,3.2426486015319824,1.7281515633010864,60.48599995605469,82.77599999267578
44,3.2630182674952914,1.728718337097168,60.468000009765625,82.832
45,3.225992100579398,1.721611750831604,60.61999998046875,82.96799996826172
46,3.2643115179879323,1.717747265663147,60.62999998535156,82.94799999511719
47,3.2111120564596995,1.6945541927719117,61.01399998535156,83.33399996582031
48,3.247288261141096,1.660605671310425,61.71399998779297,83.6879999633789
49,3.255209139415196,1.655639926147461,61.81599998291016,83.75199999023438
50,3.205031190599714,1.638940039100647,62.030000004882815,83.98000001464844
51,3.134422404425485,1.6240601760101319,62.33599998291016,84.1400000390625
52,3.176849603652954,1.6108230242156982,62.54000000976563,84.38800001220703
53,3.24200017111642,1.606572356300354,62.68200000732422,84.34400001464844
54,3.204831838607788,1.6043454859542847,62.826000004882815,84.33800001220703
55,3.2150329862322127,1.5823023627471924,63.19800000732422,84.64400000976562
56,3.1338934557778493,1.5781023922348023,63.23599998535156,84.70599998291016
57,3.1754896300179616,1.579503621520996,63.33599998046875,84.80599995849609
58,3.119732448032924,1.5666364042663574,63.58199997558594,84.98600003173829
59,3.118513652256557,1.5558714556884765,63.753999975585934,85.10800003173829
60,3.18865636416844,1.556050368423462,63.8259999975586,85.11000005615234
61,3.1403636932373047,1.5465834065246582,64.0639999975586,85.26400005615234
62,3.1023378712790355,1.5468313862228393,63.95200000244141,85.15999997558593
63,3.1645981584276472,1.5470169353485108,63.96799998046875,85.20799998046876
64,3.117255619594029,1.5466606722640992,63.92599997802734,85.24600000732421
65,3.1163669654301236,1.5403698081207275,64.06000000244141,85.32800005615235
66,3.1123555387769426,1.5307721310806275,64.28200002441406,85.47400000488281
67,3.0937487397875105,1.5164719054794311,64.56799997314454,85.61600005615234
68,3.081911359514509,1.5088725230789184,64.63,85.74000002929688
69,3.148942061832973,1.504198039932251,64.66799997802734,85.80400002929687
70,3.085097994123186,1.5059637614822388,64.73199997802735,85.78799997802734
71,3.0617340973445346,1.5161958225631713,64.664,85.63600000488282
72,3.024651731763567,1.5208616497039795,64.53599999755859,85.62799997802735
73,3.108898503439767,1.5071500868225098,64.8499999975586,85.81599997802735
74,3.071289266858782,1.495810491065979,64.96400001953126,85.99399995117187
75,3.079031603676932,1.4813560062408446,65.26199999267578,86.164
76,3.097179889678955,1.472917841796875,65.44199999267578,86.24799997070312
77,3.0869694777897427,1.4669334972381591,65.61199999267578,86.29200002441407
78,3.0405610288892473,1.470411854019165,65.60800001953125,86.26600002685547
79,3.0048631259373257,1.4702368168258666,65.59399999267578,86.3860000024414
80,3.0271449770246233,1.47384596408844,65.61800001953125,86.36400003173829
81,3.034968682697841,1.461887791595459,65.82600001708984,86.57600002685547
82,3.0018530232565745,1.4489925076293946,66.09799999267578,86.642
83,3.0589846542903354,1.4375588651275635,66.38200001708984,86.778
84,3.025545392717634,1.4387725402069091,66.38200002197266,86.74400002929687
85,3.0392353534698486,1.4344705080795288,66.49200001708985,86.83599997558593
86,3.011272702898298,1.4231344945144653,66.73199999023437,86.93200004882813
87,3.0336118766239712,1.41580455619812,66.83599996337891,87.09400002441406
88,2.9749883583613803,1.405333451576233,67.07800000976563,87.22799997070312
89,3.015582970210484,1.3961531762695312,67.22600001464843,87.34799997070313
90,2.9917204720633372,1.3869402421951293,67.32599999023438,87.46599997070312
91,2.962047747203282,1.380860856590271,67.53800000976563,87.53399999511718
92,2.975411687578474,1.3734524805450439,67.7079999609375,87.62600001953125
93,2.972838810511998,1.3705781008148192,67.75600001220702,87.65800001953124
94,2.9185517856052945,1.3658347930908203,67.81199998779297,87.73600006835937
95,2.9042273930140903,1.3631007934570312,67.82599999023438,87.73200006835937
96,2.969552891595023,1.3599003079986571,67.85000001464844,87.76000001953125
97,2.911036559513637,1.3563965534591675,67.9639999609375,87.78600004394531
98,2.9696761880602156,1.351147707824707,68.1380000366211,87.88800006835937
99,2.9184565203530446,1.352297281036377,68.02200001220703,87.8840000439453
100,2.894727945327759,1.3450518389892578,68.13999998779298,87.97200009277344
101,2.883539540427072,1.3454319027328492,68.21199998291016,88.0060000439453
102,2.9819848196847096,1.3374658522796632,68.31199998291015,88.10000001464844
103,2.839169536318098,1.3323051940155028,68.42799998291015,88.1860000390625
104,2.9069973060062955,1.3267845193099976,68.55600001464843,88.3500000390625
105,2.8223651817866733,1.322712240409851,68.69800000976562,88.37600006347657
106,2.898153407233102,1.3201530394363403,68.78999995605469,88.41600006347656
107,2.887947048459734,1.318270952758789,68.81800000488282,88.3980000390625
108,2.9235565662384033,1.3168345621490478,68.78999998291016,88.37200001464844
109,2.8797226633344377,1.3119550142669678,68.87199998535156,88.46400001953126
110,2.8725132261003767,1.3074397946929932,68.99400001220702,88.64000009277343
111,2.8109468732561385,1.30347603931427,69.10600000732421,88.68800001464844
112,2.8937201499938965,1.3004691810607911,69.08400001220703,88.67000009277344
113,2.8277737072535922,1.2966297736740113,69.19199998291016,88.7080000390625
114,2.840090138571603,1.2943963149261475,69.2920000390625,88.75800006347656
115,2.8265648569379533,1.2917470783233642,69.31399998535156,88.82000008789062
116,2.8538242408207486,1.2881712718582152,69.38000001220703,88.79000006347657
117,2.8454451901572093,1.282445313796997,69.54799995849609,88.88200000976562
118,2.8433640343802318,1.2786367988586427,69.56400001220703,88.94400006347657
119,2.8107670715876987,1.2738615536117555,69.66400001220703,89.03600000976563
120,2.816626957484654,1.2697755843353271,69.73600000732422,89.05000000976563
121,2.8388733523232594,1.2663468480682374,69.80200001220703,89.15200000976563
122,2.7710255554744174,1.2622244431304932,69.8559999609375,89.22600000976563
123,2.887918097632272,1.2580205994033813,70.02599998779297,89.24999998291015
124,2.80554951940264,1.255581134338379,70.12399998779297,89.3240000366211
125,2.760730743408203,1.2535303257751464,70.11199998779297,89.31200000976563
126,2.7418301105499268,1.2538319008255006,70.1840000366211,89.34000006103516
127,2.7801136629922047,1.251288754119873,70.31400000732422,89.3860000366211
128,2.7658052103860036,1.247694280052185,70.41799998291016,89.34200003662109
129,2.772122894014631,1.244001569366455,70.44599995605469,89.42600003662109
130,2.7990758759634837,1.2398772589111329,70.47599998535156,89.5040000366211
131,2.7857700416019986,1.2368790976715087,70.50800000732421,89.50400006103516
132,2.821875742503575,1.234617438545227,70.50599998291015,89.4660000366211
133,2.712965590613229,1.2321734715270996,70.62600000732422,89.55799998291016
134,2.7964370250701904,1.229313479423523,70.75400000976562,89.66400000732422
135,2.737531934465681,1.2250526386260987,70.86400000732422,89.71400005859375
136,2.7767087050846646,1.2223435475921631,70.87200000732422,89.76399998291015
137,2.775792224066598,1.2190361479568481,70.92599998291016,89.78600008789063
138,2.774960688182286,1.2167672157287597,71.06800000732422,89.83399998291016
139,2.7313691888536726,1.214793429145813,71.0519999609375,89.83599998291015
140,2.699101379939488,1.212839566345215,71.13000000976562,89.91800003173829
141,2.737673214503697,1.2105466289901734,71.15999998535156,89.90800000732422
142,2.7723987443106517,1.2077777257537843,71.28199995849609,89.94800000732423
143,2.7390917369297574,1.2053327233505249,71.31199998291015,89.95000000732422
144,2.750620092664446,1.2022321709060668,71.27800000732422,90.06000003173828
145,2.7408133915492465,1.2000231379699706,71.36999998046875,90.10600003173828
146,2.757221187864031,1.1982199123382569,71.4500000024414,90.11600003173828
147,2.6966244152614047,1.1963728285217285,71.50399998046875,90.14200003173828
148,2.727632522583008,1.1947859666061402,71.45399997802734,90.15600003173829
