epoch,train_loss,eval_loss,eval_prec1,eval_prec5
0,6.918271677834647,6.907854946441651,0.096,0.502
1,5.779701096670968,6.908676911621094,0.102,0.5
2,4.754153319767544,6.916227333374024,0.102,0.498
3,4.330908230372837,6.938893013000488,0.1,0.5
4,4.017035143715995,6.968483056335449,0.1,0.502
5,3.952192885535104,6.98692319732666,0.1,0.498
6,3.788853406906128,7.000332820129395,0.1,0.5
7,3.8082522664751326,7.017425909881592,0.1,0.5
8,3.6762504237038747,7.038700434417724,0.1,0.5
9,3.6205175944737027,7.059574164428711,0.1,0.532
10,3.5396073205130443,7.06825941040039,0.1,0.496
11,3.6214161600385393,7.058646576538086,0.144,0.586
12,3.5604170049939836,6.980546582946777,0.208,0.84
13,3.5389757496970042,6.625055494842529,0.804,3.3239999999809267
14,3.4711217880249023,5.796530126342773,5.952000001068115,16.333999995422364
15,3.479582820619856,4.7283054319763185,16.39400001098633,35.52800000610352
16,3.4486238615853444,3.848990542297363,26.82400000061035,50.72999999145508
17,3.441699845450265,3.161347894439697,36.353999995117185,61.91199998657227
18,3.40276837348938,2.6783643678283693,43.81600000488281,69.43200001953124
19,3.3943429674421037,2.3797557289886475,48.673999998779294,73.74200002929688
20,3.3436194828578403,2.1655216975402833,52.16599998779297,76.67600001220703
21,3.333125523158482,2.012681946678162,54.85799997924805,78.79600003173829
22,3.3422363145010814,1.900159391937256,56.91000001953125,80.31599997314453
23,3.3658515725817,1.8127570528030394,58.54599999267578,81.49399996582031
24,3.2687903812953403,1.7496758134841919,59.747999987792966,82.3620000390625
25,3.2970593997410367,1.6957719314193727,60.767999985351565,83.16600000976563
26,3.267746720995222,1.6592075010681153,61.498000007324215,83.72200000976562
27,3.2122303417750766,1.622846664123535,62.132000009765626,84.17000010253906
28,3.2891273498535156,1.5937280745697022,62.68399998046875,84.5879999975586
29,3.237668820789882,1.565769900932312,63.25599997802735,85.00800002197266
30,3.240865809576852,1.5424884886550903,63.749999975585936,85.30200004638672
31,3.247959886278425,1.5212076193237305,64.25,85.54799999755859
32,3.260111536298479,1.5028202824783325,64.67000000244141,85.81800007080078
33,3.2531813893999373,1.4885681926345826,65.00599997314453,85.98400007080078
34,3.2475519520895824,1.4756482012557983,65.182,86.19800001708984
35,3.1788980279650008,1.4641616144561767,65.392,86.38200001464844
36,3.2961676801953996,1.4529068547439574,65.66600002197265,86.5380000415039
37,3.164245809827532,1.4432474128723145,65.76799996826172,86.69000004150391
38,3.175241674695696,1.4348828214263916,65.98599999267579,86.8500000415039
39,3.158552953175136,1.4264522550964356,66.11400001708985,86.96599998779297
40,3.096820967538016,1.4186750491714477,66.27199999023438,87.01200006591797
41,3.111900908606393,1.419658685722351,66.28000001953124,87.11200001708984
42,3.1252366474696567,1.4187699718856812,66.39199998779297,87.07600001708984
43,3.121875899178641,1.4122997494506835,66.49600001464843,87.13800001708984
44,3.0890889848981584,1.4037186590576172,66.67199999023437,87.29400001708984
45,3.1133332593100413,1.4008225747680665,66.64399996582031,87.2960000415039
46,3.139345679964338,1.3953098023986816,66.83999999023438,87.36799998535156
47,3.0875790119171143,1.3842527131271363,66.97599994140624,87.59000001464844
48,3.108267750058855,1.3737387763977051,67.23799999267578,87.68000001464844
49,3.1307852268218994,1.3642815550613403,67.51200001464844,87.85999998535156
50,3.1093713556017195,1.3597899536514282,67.63400001220703,87.90400006591797
51,3.1078949315207347,1.3536844096374512,67.81600000976563,87.96199998779296
52,3.080033097948347,1.3463182835388183,67.90199998535157,88.10599998291016
53,3.1130648340497697,1.3453909043884278,67.88799998779297,88.10199998291016
54,3.089526653289795,1.3420525338745117,68.0179999609375,88.14200000732421
55,3.069293124335153,1.3345722089004517,68.09200001464843,88.24600000732421
56,3.012629440852574,1.3237592353439331,68.3219999609375,88.35200003173829
57,3.1079158101763045,1.3130037547302247,68.5219999609375,88.48200000732422
58,3.0313450949532643,1.305270680580139,68.79799998535157,88.60400003173828
59,3.0509470871516635,1.3026012524032593,68.87599998779297,88.61000003417969
60,3.005845410483224,1.300540679321289,68.8199999609375,88.66200003417968
61,2.997317143848964,1.2990395203399658,68.95399998291016,88.69000003417969
62,3.027855396270752,1.2951256050109863,69.04399998291015,88.77800003417968
63,3.032696008682251,1.2913980294799805,69.0899999584961,88.75000000732422
64,2.985670941216605,1.2874747113418579,69.14399995605469,88.89600003173828
65,3.0346203531537737,1.2882404623413086,69.16400000976563,88.86400000488281
66,3.0080954347337996,1.2863374241256713,69.33400000488281,88.91600000488282
67,2.9998978206089566,1.2834350010681153,69.44200000488281,88.94000003173828
68,2.982294593538557,1.2814827788543701,69.38799997802734,88.95800000976563
69,3.0243943759373257,1.2790893514251709,69.51599995117188,88.94000003417969
70,2.9875284263065884,1.2729420181274413,69.70599995117188,89.08000003417969
71,2.976602179663522,1.2687104208755493,69.68999998046876,89.15000003417968
